fecha,positivo,positivo_rapida,positivo_molecular,positivo_antigenica,muestra,muestra_rapida,muestra_molecular,muestra_antigenica,sintomaticos,defunciones,inicio,inicio_molecular,inicio_rapida,inicio_antigenica,recuperado,total_positivo,total_positivo_rapida,total_positivo_molecular,total_positivo_antigenica,total_muestra,total_muestra_rapida,total_muestra_molecular,total_muestra_antigenica,total_recuperado,total_sintomaticos,total_defunciones,total_inicio,total_inicio_molecular,total_inicio_rapida,total_inicio_antigenica,posi,posi_rapida,posi_molecular,posi_antigenica,dias,primera_ola_positivo,segunda_ola_positivo,primera_ola_defunciones,segunda_ola_defunciones,primera_ola_tasamolecular,segunda_ola_tasamolecular
2021-03-11,460,181,81,198,2169,640,168,1340,141,21,70,38,38,27,437,121235,103988,10768,6479,615688,546122,29310,38059,116976,22238,2197,12820,10369,10369,1382,.2120793,.28281251,.48214287,.1477612,367,0,30,2,,.091787443,
2021-03-12,412,161,57,194,2283,682,175,1413,120,13,123,72,72,41,306,121647,104149,10825,6673,617971,546804,29485,39472,117282,22358,2210,12943,10441,10441,1423,.1804643,.23607038,.32571429,.13729653,368,0,32,1,,.10810811,
2021-03-13,332,126,64,142,1780,505,156,1097,103,22,131,69,69,52,314,121979,104275,10889,6815,619751,547309,29641,40569,117596,22461,2232,13074,10510,10510,1475,.18651685,.24950495,.41025642,.12944394,369,0,43,2,,.11743772,
2021-03-14,111,15,1,95,449,85,1,340,25,23,117,61,61,49,94,122090,104290,10890,6910,620200,547394,29642,40909,117690,22486,2255,13191,10571,10571,1524,.24721603,.17647059,1,.27941176,370,0,42,1,,.17961165,
2021-03-15,519,166,62,291,1888,600,130,1145,135,13,157,91,91,55,438,122609,104456,10952,7201,622088,547994,29772,42054,118128,22621,2268,13348,10662,10662,1579,.27489406,.27666667,.47692308,.25414848,371,0,9,0,,0,
2021-03-16,384,98,86,200,1367,347,164,841,140,15,107,73,73,27,429,122993,104554,11038,7401,623455,548341,29936,42895,118557,22761,2283,13455,10735,10735,1606,.28090709,.28242075,.52439022,.23781213,372,0,40,0,,.26984128,
2021-03-17,413,87,78,248,1435,298,193,929,148,15,118,72,72,40,427,123406,104641,11116,7649,624890,548639,30129,43824,118984,22909,2298,13573,10807,10807,1646,.28780487,.29194632,.40414509,.26695371,373,0,30,2,,.24468085,
2021-03-18,394,109,70,215,1419,355,161,891,145,12,124,82,82,35,411,123800,104750,11186,7864,626309,548994,30290,44715,119395,23054,2310,13697,10889,10889,1681,.27766031,.30704224,.43478259,.24130191,374,0,36,0,,.12658228,
2021-03-19,416,104,81,231,1593,348,170,1060,150,15,111,68,68,41,432,124216,104854,11267,8095,627902,549342,30460,45775,119827,23204,2325,13808,10957,10957,1722,.26114249,.29885057,.47647059,.21792454,375,0,31,3,,.1375,
2021-03-20,365,87,103,175,1456,351,184,903,151,18,183,127,127,48,402,124581,104941,11370,8270,629358,549693,30644,46678,120229,23355,2343,13991,11084,11084,1770,.25068682,.24786325,.55978262,.19379845,376,0,35,2,,.1509434,
2021-03-21,118,20,1,97,374,65,1,291,32,17,106,62,62,42,74,124699,104961,11371,8367,629732,549758,30645,46969,120303,23387,2360,14097,11146,11146,1812,.31550801,.30769232,1,.33333334,377,0,26,1,,.090909094,
2021-03-22,507,135,82,290,1662,418,143,1092,141,9,137,78,78,51,408,125206,105096,11453,8657,631394,550176,30788,48061,120711,23528,2369,14234,11224,11224,1863,.30505416,.32296652,.57342654,.26556778,378,0,3,0,,,
2021-03-23,453,115,104,234,1629,380,162,1068,166,19,112,57,57,50,401,125659,105211,11557,8891,633023,550556,30950,49129,121112,23694,2388,14346,11281,11281,1913,.27808473,.30263159,.64197528,.21910113,379,0,,0,,.22222222,
2021-03-24,484,127,105,252,1847,490,201,1135,169,21,110,67,67,39,401,126143,105338,11662,9143,634870,551046,31151,50264,121513,23863,2409,14456,11348,11348,1952,.26204658,.25918368,.52238804,.22202644,380,0,,0,,.044444446,
2021-03-25,533,159,117,257,1805,419,245,1125,182,16,112,62,62,39,388,126676,105497,11779,9400,636675,551465,31396,51389,121901,24045,2425,14568,11410,11410,1991,.29529086,.37947494,.47755101,.22844444,381,0,,4,,.17088607,
2021-03-26,453,122,90,241,1650,379,178,1077,150,16,105,56,56,45,356,127129,105619,11869,9641,638325,551844,31574,52466,122257,24195,2441,14673,11466,11466,2036,.27454546,.32189974,.50561798,.22376972,382,0,,0,,.17177914,
2021-03-27,382,125,63,194,1386,445,150,772,120,19,96,39,39,51,295,127511,105744,11932,9835,639711,552289,31724,53238,122552,24315,2460,14769,11505,11505,2087,.27561328,.28089887,.41999999,.25129533,383,0,,2,,.086956523,
2021-03-28,123,33,1,89,436,95,1,318,29,22,151,72,72,71,116,127634,105777,11933,9924,640147,552384,31725,53556,122668,24344,2482,14920,11577,11577,2158,.2821101,.34736842,1,.27987421,384,0,,0,,.16666667,
2021-03-29,580,171,63,346,2087,619,133,1314,134,21,139,80,80,49,484,128214,105948,11996,10270,642234,553003,31858,54870,123152,24478,2503,15059,11657,11657,2207,.27791089,.27625203,.47368422,.26331812,385,0,,0,,0,
2021-03-30,481,139,84,258,2007,531,165,1294,159,17,93,53,53,35,397,128695,106087,12080,10528,644241,553534,32023,56164,123549,24637,2520,15152,11710,11710,2242,.23966119,.26177025,.5090909,.19938177,386,0,,1,,.15000001,
2021-03-31,532,145,74,313,1958,551,155,1231,151,21,90,52,52,36,456,129227,106232,12154,10841,646199,554085,32178,57395,124005,24788,2541,15242,11762,11762,2278,.27170584,.2631579,.47741935,.25426483,387,0,,1,,.1627907,
2021-04-01,292,51,52,189,797,173,117,491,112,16,221,111,111,87,444,129519,106283,12206,11030,646996,554258,32295,57886,124449,24900,2557,15463,11873,11873,2365,.3663739,.29479769,.44444445,.3849287,388,0,,2,,.14285715,
2021-04-02,181,28,0,153,513,76,2,418,45,17,121,45,45,69,430,129700,106311,12206,11183,647509,554334,32297,58304,124879,24945,2574,15584,11918,11918,2434,.35282651,.36842105,0,.3660287,389,0,,0,,.090909094,
2021-04-03,437,62,107,268,1467,197,203,1040,171,27,135,67,67,64,400,130137,106373,12313,11451,648976,554531,32500,59344,125279,25116,2601,15719,11985,11985,2498,.29788685,.31472081,.52709359,.25769231,390,0,,1,,0,
2021-04-04,135,13,1,121,440,72,1,343,41,24,127,64,64,60,125,130272,106386,12314,11572,649416,554603,32501,59687,125404,25157,2625,15846,12049,12049,2558,.30681819,.18055555,1,.35276967,391,0,,0,,.16666667,
2021-04-05,740,212,65,463,2354,731,126,1473,170,24,149,68,68,70,545,131012,106598,12379,12035,651770,555334,32627,61160,125949,25327,2649,15995,12117,12117,2628,.31435853,.29001367,.51587301,.3143245,392,0,,0,,,
2021-04-06,572,167,26,379,2123,516,52,1529,136,26,152,73,73,71,469,131584,106765,12405,12414,653893,555850,32679,62689,126418,25463,2675,16147,12190,12190,2699,.26943004,.32364342,.5,.24787442,393,0,,1,,.18461539,
2021-04-07,699,170,173,356,2220,481,274,1448,260,17,108,47,47,57,495,132283,106935,12578,12770,656113,556331,32953,64137,126913,25723,2692,16255,12237,12237,2756,.31486487,.35343036,.63138688,.24585636,394,0,,2,,.19117647,
2021-04-08,642,191,120,331,2371,607,343,1395,220,26,138,50,50,71,431,132925,107126,12698,13101,658484,556938,33296,65532,127344,25943,2718,16393,12287,12287,2827,.27077183,.31466228,.34985423,.23727599,395,0,,0,,.18867925,
2021-04-09,518,120,60,338,1979,349,136,1470,148,24,136,57,57,76,373,133443,107246,12758,13439,660463,557287,33432,67002,127717,26091,2742,16529,12344,12344,2903,.26174834,.34383956,.44117647,.22993197,396,0,,1,,.22580644,
2021-04-10,550,130,108,312,1803,398,263,1123,191,19,150,61,61,76,326,133993,107376,12866,13751,662266,557685,33695,68125,128043,26282,2761,16679,12405,12405,2979,.30504715,.32663316,.41064638,.27782726,397,0,,2,,.20833333,
2021-04-11,139,29,0,110,486,72,0,397,33,17,103,50,50,48,108,134132,107405,12866,13861,662752,557757,33695,68522,128151,26315,2778,16782,12455,12455,3027,.28600824,.40277779,,.27707809,398,0,,0,,.12121212,
2021-04-12,619,162,61,396,2162,529,149,1464,174,20,146,62,62,70,613,134751,107567,12927,14257,664914,558286,33844,69986,128764,26489,2798,16928,12517,12517,3097,.28630897,.30623817,.40939596,.27049181,399,0,,1,,0,
2021-04-13,570,148,50,372,1992,360,154,1456,147,22,118,50,50,62,510,135321,107715,12977,14629,666906,558646,33998,71442,129274,26636,2820,17046,12567,12567,3159,.28614458,.41111112,.32467532,.25549451,400,0,,0,,.10126583,
2021-04-14,537,139,103,295,2235,395,298,1518,181,24,110,38,38,63,568,135858,107854,13080,14924,669141,559041,34296,72960,129842,26817,2844,17156,12605,12605,3222,.24026845,.35189873,.34563759,.19433466,401,0,,0,,.18811882,
2021-04-15,530,132,75,323,1945,394,229,1296,146,26,117,45,45,58,408,136388,107986,13155,15247,671086,559435,34525,74256,130250,26963,2870,17273,12650,12650,3280,.27249357,.33502537,.32751092,.24922839,402,0,,0,,.05882353,
2021-04-16,496,120,72,304,1822,352,236,1209,157,25,135,58,58,73,267,136884,108106,13227,15551,672908,559787,34761,75465,130517,27120,2895,17408,12708,12708,3353,.27222833,.34090909,.30508474,.25144747,403,0,,1,,.07772021,
2021-04-17,432,89,72,271,1524,326,171,1002,147,25,132,64,64,58,499,137316,108195,13299,15822,674432,560113,34932,76467,131016,27267,2920,17540,12772,12772,3411,.28346458,.27300614,.42105263,.27045909,404,0,,0,,.03691275,
2021-04-18,137,23,0,114,491,84,5,370,39,32,145,69,69,65,150,137453,108218,13299,15936,674923,560197,34937,76837,131166,27306,2952,17685,12841,12841,3476,.2790224,.27380952,0,.30810812,405,0,,0,,.087209299,
2021-04-19,668,160,63,445,2420,429,207,1765,199,19,119,58,58,54,699,138121,108378,13362,16381,677343,560626,35144,78602,131865,27505,2971,17804,12899,12899,3530,.27603304,.37296036,.30434781,.25212464,406,0,,1,,.5,
2021-04-20,486,141,43,302,1779,334,122,1300,134,23,147,72,72,60,547,138607,108519,13405,16683,679122,560960,35266,79902,132412,27639,2994,17951,12971,12971,3590,.27318719,.42215568,.35245901,.23230769,407,0,,1,,.18461539,
2021-04-21,430,136,20,274,1658,382,72,1181,88,23,93,36,36,51,662,139037,108655,13425,16957,680780,561342,35338,81083,133074,27727,3017,18044,13007,13007,3641,.2593486,.35602096,.27777779,.23200677,408,0,,0,,.17741935,
2021-04-22,482,124,75,283,1724,391,221,1088,164,24,102,46,46,49,601,139519,108779,13500,17240,682504,561733,35559,82171,133675,27891,3041,18146,13053,13053,3690,.27958238,.31713554,.33936653,.26011029,409,0,,1,,.15492958,
2021-04-23,529,125,124,280,2104,370,328,1387,196,19,116,55,55,48,514,140048,108904,13624,17520,684608,562103,35887,83558,134189,28087,3060,18262,13108,13108,3738,.25142586,.33783785,.37804878,.20187455,410,0,,1,,.15853658,
2021-04-24,432,110,81,241,1610,243,250,1098,147,19,113,49,49,54,513,140480,109014,13705,17761,686218,562346,36137,84656,134702,28234,3079,18375,13157,13157,3792,.26832297,.4526749,.324,.21948998,411,0,,1,,.12068965,
2021-04-25,88,18,0,70,463,53,1,390,27,19,107,48,48,51,134,140568,109032,13705,17831,686681,562399,36138,85046,134836,28261,3098,18482,13205,13205,3843,.19006479,.33962265,0,.17948718,412,0,,0,,.13846155,
2021-04-26,608,140,70,398,2274,433,164,1658,168,19,122,61,61,52,621,141176,109172,13775,18229,688955,562832,36302,86704,135457,28429,3117,18604,13266,13266,3895,.26737028,.32332563,.42682928,.24004824,413,0,,2,,0,
2021-04-27,572,238,56,278,2122,938,117,1051,142,16,99,35,35,58,566,141748,109410,13831,18507,691077,563770,36419,87755,136023,28571,3133,18703,13301,13301,3953,.26955703,.25373134,.47863248,.26450998,414,0,,0,,.23333333,
2021-04-28,629,250,68,311,2500,1130,207,1139,166,24,88,42,42,35,536,142377,109660,13899,18818,693577,564900,36626,88894,136559,28737,3157,18791,13343,13343,3988,.2516,.22123894,.32850242,.27304652,415,0,,0,,.18181819,
2021-04-29,597,294,35,268,2240,1010,117,1085,116,28,80,47,47,30,517,142974,109954,13934,19086,695817,565910,36743,89979,137076,28853,3185,18871,13390,13390,4018,.26651785,.29108912,.29914531,.24700461,416,0,,0,,.14666666,
2021-04-30,480,170,54,256,1734,493,139,1085,151,17,119,59,59,52,498,143454,110124,13988,19342,697551,566403,36882,91064,137574,29004,3202,18990,13449,13449,4070,.27681661,.34482759,.38848922,.2359447,417,0,,0,,.19444445,
2021-05-01,299,59,87,153,1226,188,229,780,126,29,247,119,119,102,445,143753,110183,14075,19495,698777,566591,37111,91844,138019,29130,3231,19237,13568,13568,4172,.24388255,.31382978,.37991267,.19615385,418,0,,0,,.18309858,
2021-05-02,88,20,1,67,427,52,1,358,30,16,148,84,84,52,134,143841,110203,14076,19562,699204,566643,37112,92202,138153,29160,3247,19385,13652,13652,4224,.20608899,.38461539,1,.18715084,419,0,,0,,.09375,
2021-05-03,493,131,35,327,1743,409,64,1240,125,30,143,73,73,59,645,144334,110334,14111,19889,700947,567052,37176,93442,138798,29285,3277,19528,13725,13725,4283,.28284568,.3202934,.546875,.26370966,420,0,,1,,0,
